,CD_PROJETO,NM_PROJETO,CD_ESTADO,NM_ESTADO,NM_REGIONAL_ESCOLA,CD_MUNICIPIO,NM_MUNICIPIO,CD_ESCOLA,NM_ESCOLA,CD_REDE_ENSINO_ESCOLA,DC_REDE_ENSINO_ESCOLA,CD_LOCALIZACAO_ESCOLA,DC_LOCALIZACAO_ESCOLA,CD_TURMA_CRIPTO,CD_TURNO_TURMA,DC_TURNO_TURMA,FL_MULT_TURMA,FL_ANEXO_TURMA,CD_ENSINO_TURMA,DC_ENSINO_TURMA,CD_ALUNO_CRIPTO,CD_DISCIPLINA_CADERNO,NM_DISCIPLINA_CADERNO,CD_DISCIPLINA,NM_DISCIPLINA,NM_DISCIPLINA_SIGLA,CD_ETAPA_APLICACAO_TURMA,DC_ETAPA_APLICACAO_TURMA,CD_ETAPA_AVALIADA_TURMA,DC_ETAPA_AVALIADA_TURMA,CD_ETAPA,CD_CADERNO,DC_CADERNO,NU_CADERNO,CD_BASE_VERSAO,NU_SEQUENCIAL,FL_FILTROS,DC_FILTROS,FL_EXTRA,FL_PUBLICACAO,DC_PUBLICACAO,FL_EXCLUIDO,FL_AVALIADO,VL_PROFICIENCIA,VL_PROFICIENCIA_ERRO,NU_PONTOS,VL_PERC_ACERTOS,ID_MASCARA,CD_LOTE,NU_PACOTE,NU_IMAGEM,ID_INSTRUMENTO,TP_INSTRUMENTO,DC_DESENHO_INSTRUMENTO,DC_OBSERVACAO,RP_001,RP_002,RP_003,RP_004,RP_008,RP_009,RP_010,RP_011,RP_012,RP_013,RP_014,RP_015,RP_016,RP_017,RP_018,RP_019,RP_020,RP_021,RP_022,RP_023,RP_024,RP_025,RP_026,RP_027,RP_028,RP_029,RP_030,RP_031,RP_032,RP_033,RP_034,RP_035,RP_036,RP_037,RP_038,RP_039,RP_040,RP_041,RP_042,RP_043,RP_044,RP_045,RP_046,RP_047,RP_048,RP_049,RP_050,RP_051,RP_052,RP_053,RP_054,RP_055,RP_056,RP_057,RP_058,RP_059,RP_060,RP_061,RP_062,RP_063,RP_064,RP_065,RP_066,RP_067,RP_068,RP_069,RP_070,RP_071,RP_072,RP_073,RP_074,RP_075,RP_076,RP_077,RP_078,RP_079,RP_080,RP,RPA_001,RPA_002,RPA_003,RPA_004,RPA_005,RPA_006,RPA_007,RPA_008,RPA_009,RPA_010,RPA_011,RPA_012,RPA_013,RPA_014,RPA_015,RPA_016,RPA_017,RPA_018,RPA_019,RPA_020,RPA_021,RPA_022,RPA_023,RPA_024,RPA_025,RPA_026,RPA_027,RPA_028,RPA_029,RPA_030,RPA_031,RPA_032,RPA_033,RPA_034,RPA_035,RPA_036,RPA_037,RPA_038,RPA_039,RPA_040,RPA_041,RPA_042,RPA_043,RPA_044,RPA_045,RPA_046,RPA_047,RPA_048,RPA_049,RPA_050,RPA_051,RPA_052,RPA_053,RPA_054,RPA_055,RPA_056,RPA_057,RPA_058,RPA_059,RPA_060,RPA_061,RPA_062,RPA_063,RPA_064,RPA_065,RPA_066,RPA_067,RPA_068,RPA_069,RPA_070,RPA_071,RPA_072,RPA_073,RPA_074,RPA_075,RPA_076,RPA_077,RPA_078,RPA_079,RPA_080,RPA_081,RPA_082,RPA_083,RPA_084,RPA_085,RPA_086,RPA_087,RPA_088,RPA_089,RPA_090,RPA_091,TP_PROCESSAMENTO,CD_ETAPA_OLD,REGIONAL_FORTALEZA,CD_REGIONAL_ESCOLA,D001_ACERTO,D001_TOTAL,D002_ACERTO,D002_TOTAL,D003_ACERTO,D003_TOTAL,D004_ACERTO,D004_TOTAL,D005_ACERTO,D005_TOTAL,D006_ACERTO,D006_TOTAL,D007_ACERTO,D007_TOTAL,D009_ACERTO,D009_TOTAL,D010_ACERTO,D010_TOTAL,D011_ACERTO,D011_TOTAL,D012_ACERTO,D012_TOTAL,D013_ACERTO,D013_TOTAL,D014_ACERTO,D014_TOTAL,D015_ACERTO,D015_TOTAL,D016_ACERTO,D016_TOTAL,D017_ACERTO,D017_TOTAL,D018_ACERTO,D018_TOTAL,D019_ACERTO,D019_TOTAL,D020_ACERTO,D020_TOTAL,D021_ACERTO,D021_TOTAL,D022_ACERTO,D022_TOTAL,D023_ACERTO,D023_TOTAL,DISTRITO_FORTALEZA,SEFOR_FORTALEZA,FL_ESC_ESPECIAIS,FL_EEEP,CD_ESCOLA_ORIGINAL,FL_TRANSFERIDO,DC_TRANSFERIDO,FL_LAUDO,FL_RETIRAR,DC_LAUDO,DC_SPAECE,DESC_1_LP_ACERTO,DESC_1_LP_TOTAL,DESC_2_LP_ACERTO,DESC_2_LP_TOTAL,DESC_3_LP_ACERTO,DESC_3_LP_TOTAL,DESC_4_LP_ACERTO,DESC_4_LP_TOTAL,DESC_5_LP_ACERTO,DESC_5_LP_TOTAL,DESC_6_LP_ACERTO,DESC_6_LP_TOTAL,CLUSTER PORT
0,1127,SPAECE 2018 - EM,23,CEAR?,SENADOR POMPEU   ,2312700,SENADOR POMPEU         ,23122064,EEEP PROFESSOR JOSE AUGUSTO TORRES                            ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,4,INTEGRAL,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,CURSO T?CNICO INTEGRADO (ENSINO M?DIO INTEGRADO) 3? S?RIE,12,3? S?RIE EM                  ,12,16,C1216,16.0,21,55400790430103,0,,0,1,,0,1,"0283,206067394949","016,1870911109936",16.0,"066,67",2699005876,554013437559,554013180680,55400790430103_0131,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,E,D,A,D,B,E,C,B,A,A,E,C,C,B,C,D,E,C,E,E,B,D,C,E,A,A,B,C,A,C,C,D,E,B,B,C,B,A,D,D,B,A,E,B,B,A,B,C,D,C,E ,C,,,,,,,,,,,,,,,,,,,,,,0000000000000BCDECEEBDCEAA00000000000000000000000000DBAEBBABCDCEC00000000000000000000000000,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,32,  ,14,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,          ,       ,0,1,23122064,0,,0,0,,,6.0,14.0,2.0,6.0,2.0,4.0,5.0,10.0,1.0,8.0,1.0,2.0,1
1,1127,SPAECE 2018 - EM,23,CEAR?,CRATEUS          ,2304103,CRATEUS                ,23085347,EEFM GOVERNADOR GONZAGA MOTA                                  ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,1,MANH?   ,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,ENSINO M?DIO - 3? S?RIE                                  ,12,3? S?RIE EM                  ,12,11,C1211,11.0,21,55401145040146,0,,0,1,,0,1,"0276,276809875504","014,7130681892796",16.0,"061,54",2699005876,554013481022,554013320285,55401145040146_0587,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,C,E,B,E,C,D,C,D,C,D,D,C,E,B,E,E,D,C,B,D,D,C,D,E,B,C,B,A,B,C,B,A,D,B,E,A,A,E,A,D,B,C,A,B,E,B,B,C,C,A,C ,B,,,,,,,,,,,,,,,,,,,,,,000000000000000000000000000000000000000CEBECDCDCDDCE0000000000000BABCBADBEAAEA0000000000000,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,27,  ,13,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,          ,       ,0,0,23085347,0,,0,0,,,6.0,14.0,3.0,6.0,2.0,4.0,2.0,10.0,3.0,8.0,0.0,2.0,1
2,1127,SPAECE 2018 - EM,23,CEAR?,FORTALEZA        ,2304400,FORTALEZA              ,23073039,COLEGIO ESTADUAL LICEU DO CEARA                               ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,1,MANH?   ,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,ENSINO M?DIO - 3? S?RIE                                  ,12,3? S?RIE EM                  ,12,2,C1202,2.0,21,55400015240106,0,,0,1,,0,1,"0246,502538537412","018,5411203167120",12.0,"050,00",2699005876,554013344895,554012902280,55400015240106_0047,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,C,C,D,C,A,B,A,C,B,C,C,C,D,B,C,E,C,C,B,B,A,B,D,A,C,A,A,C,E,E,B,B,C,D,E,A,A,B,C,C,D,C,D,B,B,C,A,E,B,A,A ,B,,,,,,,,,,,,,,,,,,,,,,0000000000000BCECCBBABDACACDCDBBCAEBAAB0000000000000000000000000000000000000000000000000000,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,27,R2,21,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,Distrito 2,Sefor 2,0,0,23073039,0,,0,0,,,4.0,14.0,3.0,6.0,2.0,4.0,2.0,10.0,1.0,8.0,1.0,2.0,1
3,1127,SPAECE 2018 - EM,23,CEAR?,FORTALEZA        ,2304400,FORTALEZA              ,23065249,EEFM ANTONIO BEZERRA                                          ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,1,MANH?   ,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,ENSINO M?DIO - 3? S?RIE                                  ,12,3? S?RIE EM                  ,12,16,C1216,16.0,21,55400112230127,0,,0,1,,0,1,"0323,914938821408","018,7834209263064",20.0,"083,33",2699005876,554013355660,554012933167,55400112230127_0149,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,D,D,A,B,C,D,D,A,A,B,A,E,C,B,C,B,D,C,B,E,B,B,E,C,D,A,B,D,B,C,A,B,E,C,E,D,B,C,B,D,B,E,E,B,B,A,C,E,D,B,D ,E,,,,,,,,,,,,,,,,,,,,,,0000000000000BCBDCBEBBECDA00000000000000000000000000DBEEBBACEDBDE00000000000000000000000000,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,27,R3,21,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,Distrito 3,Sefor 1,0,0,23065249,0,,0,0,,,5.0,14.0,4.0,6.0,2.0,4.0,6.0,10.0,3.0,8.0,2.0,2.0,1
4,1127,SPAECE 2018 - EM,23,CEAR?,FORTALEZA        ,2304400,FORTALEZA              ,23198710,COLEGIO DA POLICIA MILITAR DO CEARA                           ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,4,INTEGRAL,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,ENSINO M?DIO - 3? S?RIE                                  ,12,3? S?RIE EM                  ,12,2,C1202,2.0,21,55400105370137,0,,0,1,,0,1,"0282,056764753578","016,1363501238548",16.0,"066,67",2699005876,554013354934,554012930900,55400105370137_0119,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,E,B,E,D,A,D,D,B,A,A,A,D,E,B,B,D,D,C,B,A,B,D,B,C,D,A,B,A,A,C,C,E,D,A,E,A,A,B,C,B,D,D,C,B,E,C,D,E,C,D,A ,B,,,,,,,,,,,,,,,,,,,,,,0000000000000BBDDCBABDBCDABDDCBECDECDAB0000000000000000000000000000000000000000000000000000,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,27,R3,21,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Distrito 3,Sefor 1,0,0,23198710,0,,0,0,,,4.0,14.0,3.0,6.0,1.0,4.0,4.0,10.0,3.0,8.0,1.0,2.0,0
5,1127,SPAECE 2018 - EM,23,CEAR?,CRATEUS          ,2304103,CRATEUS                ,23085592,EEEP MANOEL MANO                                              ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,4,INTEGRAL,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,CURSO T?CNICO INTEGRADO (ENSINO M?DIO INTEGRADO) 3? S?RIE,12,3? S?RIE EM                  ,12,12,C1212,12.0,21,55401144000145,0,,0,1,,0,1,"0333,692798664427","020,5189169478692",22.0,"088,00",2699005876,554013480802,554013319948,55401144000145_0285,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,B,A,C,E,B,D,C,B,A,C,B,B,A,D,B,E,D,B,B,A,B,C,D,B,B,C,A,D,C,D,D,E,A,D,D,A,E,A,E,E,B,E,B,B,D,E,B,A,D,A,C ,B,,,,,,,,,,,,,,,,,,,,,,0000000000000000000000000000000000000000000000000000DBEDBBABCDBBC0000000000000EBEBBDEBADACB,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,32,  ,13,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,          ,       ,0,1,23085592,0,,0,0,,,10.0,14.0,3.0,6.0,1.0,4.0,4.0,10.0,3.0,8.0,2.0,2.0,0
6,1127,SPAECE 2018 - EM,23,CEAR?,FORTALEZA        ,2304400,FORTALEZA              ,23075791,EEM DEPUTADO PAULO BENEVIDES                                  ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,1,MANH?   ,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,ENSINO M?DIO - 3? S?RIE                                  ,12,3? S?RIE EM                  ,12,10,C1210,10.0,21,55400187290199,0,,0,1,,0,1,"0270,623018798243","017,6218324650312",13.0,"054,17",2699005876,554013364148,554012956457,55400187290199_0089,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,A,D,A,B,C,E,D,A,A,A,E,D,A,C,D,A,C,B,B,C,A,A,E,B,E,B,D,A,A,B,E,E,D,C,B,C,A,A,A,D,B,C,B,B,B,A,D,C,A,A,A ,C,,,,,,,,,,,,,,,,,,,,,,00000000000000000000000000CDACBBCAAEBEB0000000000000DBCBBBADCAAAC00000000000000000000000000,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,27,R6,21,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,Distrito 6,Sefor 2,0,0,23075791,0,,0,0,,,6.0,14.0,2.0,6.0,2.0,4.0,1.0,10.0,2.0,8.0,1.0,2.0,1
7,1127,SPAECE 2018 - EM,23,CEAR?,FORTALEZA        ,2304400,FORTALEZA              ,23070218,EEFM FERNANDO CAVALCANTE MOTA                                 ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,1,MANH?   ,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,ENSINO M?DIO - 3? S?RIE                                  ,12,3? S?RIE EM                  ,12,4,C1204,4.0,21,55400225730100,0,,0,1,,0,1,"0280,928122123257","015,9911240195140",14.0,"056,00",2699005876,554013368482,554012968894,55400225730100_0377,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,B,E,D,A,A,E,A,E,D,B,B,E,C,C,A,B,E,A,D,C,B,E,D,E,B,D,B,E,C,E,B,D,D,B,A,C,A,D,B,D,E,D,C,E,C,A,B,C,D,B,C ,C,,,,,,,,,,,,,,,,,,,,,,000000000000000000000000000000000000000CABEADCBEDEBDDEDCECABCDBCC00000000000000000000000000,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,27,R1,21,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,Distrito 1,Sefor 1,0,0,23070218,0,,0,0,,,5.0,14.0,2.0,6.0,3.0,4.0,1.0,10.0,2.0,8.0,1.0,2.0,1
8,1127,SPAECE 2018 - EM,23,CEAR?,ITAPIPOCA        ,2310258,PARAIPABA              ,23040491,EEM ENGENHEIRO AGEU ROMERO                                    ,1,ESTADUAL,1,URBANA,2be98affd5f93c2d0fb4,2,TARDE   ,0,0,1,ENSINO REGULAR,2be989ffd5f93c2,,L?NGUA PORTUGUESA E MATEM?TICA,1,L?NGUA PORTUGUESA,,27,ENSINO M?DIO - 3? S?RIE                                  ,12,3? S?RIE EM                  ,12,15,C1215,15.0,21,55400626790130,0,,0,1,,0,1,"0272,726869043486","015,6426584998040",16.0,"061,54",2699005876,554013416986,554013111363,55400626790130_0287,1,PROVA OBJETIVA,CADERNO ENSINO MEDIO - 3 SERIE / LINGUA PORTUGUESA E MATEMATICA,, ,,, ,A,A,A,B,A,E,C,E,B,E,B,E,B,B,C,A,B,B,B,D,B,B,C,C,E,C,D,D,C,E,C,D,C,E,B,D,D,C,D,B,E,B,E,C,C,B,E,D,B,B,E ,A,,,,,,,,,,,,,,,,,,,,,,AAABAECEBEBEB00000000000000000000000000DDCECDCEBDDCD000000000000000000000000000000000000000,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,27,  ,2,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,          ,       ,0,0,23040491,0,,0,0,,,5.0,14.0,2.0,6.0,0.0,4.0,5.0,10.0,2.0,8.0,2.0,2.0,0
